song_a,album_a,song_b,album_b,similarity
Stay,Unapologetic,Umbrella (Music Video Version),Good Girl Gone Bad (Japanese Deluxe Edition),0.6628
Stay,Unapologetic,Desperado (Andrelli Remix),Desperado (Dance Remixes) ,0.6067
Stay,Unapologetic,Consideration (Mangal Suvarnan Remix),Consideration (Dance Remixes),0.7158
Stay,Unapologetic,Umbrella (Seamus Haji & Paul Emanuel),Good Girl Gone Bad: The Remixes,0.6827
Stay,Unapologetic,We Found Love (Chuckie Extended Remix),We Found Love (The Remixes),0.6691
Stay,Unapologetic,Work (Bad Royale Remix),Work (Dance Remixes)  ,0.6856
Stay,Unapologetic,Desperado (Fairlane Remix),Desperado (Dance Remixes) ,0.6099
Stay,Unapologetic,Work (R3HAB Extended Remix),Work (Dance Remixes)  ,0.6505
Stay,Unapologetic,Stay (Kygo Edit),,0.9547
Stay,Unapologetic,Consideration (Stafford Brothers Remix),Consideration (Dance Remixes),0.6488
Stay,Unapologetic,S&M (Dave Audé Radio),S&M (Remixes),0.6475
Stay,Unapologetic,Desperado (3LAU Remix),Desperado (Dance Remixes) ,0.6223
Stay,Unapologetic,Don’t Stop The Music (Jody den Broeder),Good Girl Gone Bad: The Remixes,0.6957
Stay,Unapologetic,Hate That I Love You (K-Klassic Remix),Good Girl Gone Bad (Japanese Deluxe Edition),0.6719
Stay,Unapologetic,Love on the Brain (John Blake Remix),Love on the Brain (Dance Remixes),0.6646
Stay,Unapologetic,Umbrella (Seamus Haji & Paul Emanuel Club Remix),Good Girl Gone Bad (Japanese Deluxe Edition),0.6783
Stay,Unapologetic,Don’t Stop the Music (The Wideboys Club Mix),Good Girl Gone Bad (Japanese Deluxe Edition),0.6913
Stay,Unapologetic,Hard (Chew Fu Granite Fix),Rated R: Remixed,0.7013
Stay,Unapologetic,Right Now (Dyro Radio Edit),Right Now (Remixes),0.6768
Stay,Unapologetic,S&M (Sidney Samson Club),S&M (Remixes),0.6197
Stay,Unapologetic,Work (BURNS’ Late Night Rollin Remix),Work (Dance Remixes)  ,0.6102
Stay,Unapologetic,Don’t Stop the Music (Solitaire’s More Drama Remix),Don’t Stop the Music (Remixes),0.6903
Stay,Unapologetic,Don’t Stop the Music (Jody Den Broeder Big Room Mix),Don’t Stop the Music (Remixes),0.6685
Stay,Unapologetic,Work (Lost Kings Extended Remix),Work (Dance Remixes)  ,0.6622
Stay,Unapologetic,Right Now (Ralphi Rosario Mix),Right Now (Remixes),0.6332
Stay,Unapologetic,We Found Love (R3hab’s XS Remix Edit),We Found Love (The Remixes),0.6874
Stay,Unapologetic,Don’t Stop the Music (Solitaire’s More Drama Edit),Don’t Stop the Music (Remixes),0.6617
Stay,Unapologetic,We Found Love (Black Cards Remix),We Found Love (The Remixes),0.6044
Stay,Unapologetic,Hard (Jump Smokers Extended),Hard (The Remixes),0.6853
Stay,Unapologetic,S&M (Sidney Samson Radio),S&M (Remixes),0.6924
Stay,Unapologetic,Hard (Jody den Broeder Club Remix),Hard (The Remixes),0.6943
Stay,Unapologetic,Hard (Jump Smokers Radio Edit),Hard (The Remixes),0.6853
Stay,Unapologetic,We Found Love (Cahill Dub),We Found Love (The Remixes),0.6177
Stay,Unapologetic,You da One (Gregor Salto Vegas Club),You da One (Remixes),0.6347
Stay,Unapologetic,We Found Love (Cahill Club),We Found Love (The Remixes),0.6215
Stay,Unapologetic,Right Now (Sick Individuals Radio Edit),Right Now (Remixes),0.643
Stay,Unapologetic,Don’t Stop the Music (The Wideboys Radio Edit),Don’t Stop the Music (Remixes),0.6939
Stay,Unapologetic,Photographs (Chew Fu 35mm Fix),Rated R: Remixed,0.6776
Stay,Unapologetic,You da One (Dave Audé Club),You da One (Remixes),0.6348
Stay,Unapologetic,Right Now (Justin Prime Vocal Mix),Right Now (Remixes),0.6682
Stay,Unapologetic,You da One (Gregor Salto Amsterdam Edit),You da One (Remixes),0.6327
Stay,Unapologetic,Right Now (Dyro Club Mix),Right Now (Remixes),0.6768
Stay,Unapologetic,We Found Love (Cahill Edit),We Found Love (The Remixes),0.6385
Stay,Unapologetic,Don’t Stop the Music (Jody den Broeder Radio Edit),Don’t Stop the Music (Remixes),0.6685
Stay,Unapologetic,We Found Love (R3hab’s XS Extended Remix Edit),We Found Love (The Remixes),0.6874
Stay,Unapologetic,S&M (Dave Audé Club),S&M (Remixes),0.6046
Stay,Unapologetic,Don’t Stop the Music (Jody Den Broeder Big Room Dub),Don’t Stop the Music (Remixes),0.6617
Stay,Unapologetic,Right Now (Ralphi Rosario Tough Mix),Right Now (Remixes),0.6313
Stay,Unapologetic,Hard (Jody den Broeder Radio Edit),Hard (The Remixes),0.6901
Stay,Unapologetic,Hard (Chew Fu Granite Fix Radio Edit),Hard (The Remixes),0.6995
Stay,Unapologetic,Right Now (Justin Prime Radio Edit),Right Now (Remixes),0.6682
Stay,Unapologetic,Hard (Chew Fu Granite Fix Extended),Hard (The Remixes),0.7013
Stay,Unapologetic,Right Now (Ralphi Rosario Radio Edit),Right Now (Remixes),0.6283
Stay,Unapologetic,Don’t Stop the Music (The Wideboys Dub Mix),Don’t Stop the Music (Remixes),0.6685
Stay,Unapologetic,Don’t Stop the Music (Solitare’s More Drama Dub),Don’t Stop the Music (Remixes),0.6617
Stay,Unapologetic,S&M (Joe Bermudez Chico Radio),S&M (Remixes),0.6453
Stay,Unapologetic,You da One (Gregor Salto Vegas Edit),You da One (Remixes),0.6547
Stay,Unapologetic,S&M (Joe Bermudez Chico Club),S&M (Remixes),0.646
Stay,Unapologetic,Umbrella (Travis Barker Remix),,0.6566
Kiss It Better,ANTI,Jump,Unapologetic,0.6121
