song_a,album_a,song_b,album_b,similarity
Leave Me Lonely,Dangerous Woman,​break your heart right back (live),​k bye for now (swt live),0.6583
Leave Me Lonely,Dangerous Woman,Problem (Spanglish Version),My Everything,0.702
Leave Me Lonely,Dangerous Woman,I Have Nothing,Women of Soul: In Performance at the White House,0.6455
Leave Me Lonely,Dangerous Woman,​side to side (live),​k bye for now (swt live),0.6456
Leave Me Lonely,Dangerous Woman,Not Afraid of Love,Unreleased Songs,0.6535
Leave Me Lonely,Dangerous Woman,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.6408
Leave Me Lonely,Dangerous Woman,Side to Side (Slushii Remix),Side to Side (Remixes),0.6412
Leave Me Lonely,Dangerous Woman,​fake smile (live),​k bye for now (swt live),0.6021
Leave Me Lonely,Dangerous Woman,​right there (live),​k bye for now (swt live),0.6852
Leave Me Lonely,Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6239
Leave Me Lonely,Dangerous Woman,Let Me Love You / Baby Loves,,0.6108
Leave Me Lonely,Dangerous Woman,The Way (JdB Radio Edit),,0.6923
Leave Me Lonely,Dangerous Woman,Right There (7th Heaven Radio Mix),The Remix,0.6598
Leave Me Lonely,Dangerous Woman,Right There (Ralphi Rosario Radio),The Remix,0.6035
Leave Me Lonely,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6399
Leave Me Lonely,Dangerous Woman,Problem (Dawin Remix),The Remix,0.7036
Leave Me Lonely,Dangerous Woman,Problem (Wayne G Radio Edit),The Remix,0.6894
Leave Me Lonely,Dangerous Woman,Problem (Dave Aude Twerk Edit),The Remix,0.6731
Leave Me Lonely,Dangerous Woman,Miss Me*,,0.6519
Leave Me Lonely,Dangerous Woman,Problem (No Rap Version),,0.6826
Leave Me Lonely,Dangerous Woman,"Lemons, Blueberries & Strawberries",,0.6054
Santa Tell Me,Christmas Kisses EP,Snow In California,Christmas Kisses EP,0.6202
Santa Tell Me,Christmas Kisses EP,Santa Tell Me (Dirty Version),,0.984
Knew Better / Forever Boy,Dangerous Woman,Knew Better Part Two,,0.9427
Knew Better / Forever Boy,Dangerous Woman,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6233
Knew Better / Forever Boy,Dangerous Woman,Only 1,My Everything,0.6247
Knew Better / Forever Boy,Dangerous Woman,Better Left Unsaid,Yours Truly,0.6166
Knew Better / Forever Boy,Dangerous Woman,​side to side (live),​k bye for now (swt live),0.6193
Knew Better / Forever Boy,Dangerous Woman,​god is a woman (live),​k bye for now (swt live),0.604
Knew Better / Forever Boy,Dangerous Woman,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6049
Knew Better / Forever Boy,Dangerous Woman,Not Afraid of Love,Unreleased Songs,0.6036
Knew Better / Forever Boy,Dangerous Woman,​only 1 (live),​k bye for now (swt live),0.6003
Knew Better / Forever Boy,Dangerous Woman,​break free (live),​k bye for now (swt live),0.6062
Knew Better / Forever Boy,Dangerous Woman,​you’ll never know (live),​k bye for now (swt live),0.6112
Knew Better / Forever Boy,Dangerous Woman,Knew Better / Forever Boy [DWT Version],,0.9684
Knew Better / Forever Boy,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6219
Knew Better / Forever Boy,Dangerous Woman,Touch It (Final Fantasy Brave Exvius Remix),,0.6868
Knew Better / Forever Boy,Dangerous Woman,Knew Better/Forever Boy (DWT First Stop Version),,0.9684
Break Your Heart Right Back,My Everything,7 rings (Remix),"thank u, next (Japanese Import)",0.6989
Break Your Heart Right Back,My Everything,Hands on Me,My Everything,0.682
Break Your Heart Right Back,My Everything,Into You (Alex Ghenea Remix),,0.723
Break Your Heart Right Back,My Everything,Cadillac Song,My Everything,0.6127
Break Your Heart Right Back,My Everything,The Way (Spanglish Version),Yours Truly,0.709
Break Your Heart Right Back,My Everything,The Way (Fabolous Remix),,0.769
Break Your Heart Right Back,My Everything,Do You Love Me?,Unreleased Songs,0.7031
Break Your Heart Right Back,My Everything,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.7031
Break Your Heart Right Back,My Everything,One Last Time (Attends-moi),Kendji,0.627
Break Your Heart Right Back,My Everything,Be Alright (Demo),Unreleased Songs,0.6532
Break Your Heart Right Back,My Everything,Quit (Demo),Unreleased Songs,0.7407
Break Your Heart Right Back,My Everything,You’re My Only Shawty,Unreleased Songs,0.6015
Break Your Heart Right Back,My Everything,​break your heart right back (live),​k bye for now (swt live),0.8622
Break Your Heart Right Back,My Everything,Problem (Spanglish Version),My Everything,0.7355
Break Your Heart Right Back,My Everything,Stick Around,Unreleased Songs,0.6164
Break Your Heart Right Back,My Everything,​side to side (live),​k bye for now (swt live),0.7383
Break Your Heart Right Back,My Everything,Suitcase,Unreleased Songs,0.6425
Break Your Heart Right Back,My Everything,​the light is coming (Demo),Unreleased Songs,0.6063
Break Your Heart Right Back,My Everything,​bad idea (live),​k bye for now (swt live),0.6161
Break Your Heart Right Back,My Everything,Grenade,,0.6034
Break Your Heart Right Back,My Everything,Almost Is Never Enough (Soundtrack Version),The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),0.7166
Break Your Heart Right Back,My Everything,34+35 (Remix) (Clean),,0.6236
Break Your Heart Right Back,My Everything,​in my head interlude (live),​k bye for now (swt live),0.6392
Break Your Heart Right Back,My Everything,Side to Side (Slushii Remix),Side to Side (Remixes),0.7183
Break Your Heart Right Back,My Everything,​fake smile (live),​k bye for now (swt live),0.6679
Break Your Heart Right Back,My Everything,Better Days - Live from One Love Manchester,One Love Manchester,0.6066
Break Your Heart Right Back,My Everything,​right there (live),​k bye for now (swt live),0.74
Break Your Heart Right Back,My Everything,It Ain’t Right,Unreleased Songs,0.6366
Break Your Heart Right Back,My Everything,​the light is coming (live),​k bye for now (swt live),0.6163
Break Your Heart Right Back,My Everything,Let Me Love You / Baby Loves,,0.7638
Break Your Heart Right Back,My Everything,The Way (JdB Radio Edit),,0.7572
Break Your Heart Right Back,My Everything,Bang Bang (3LAU Remix),The Remix,0.635
Break Your Heart Right Back,My Everything,In My Head (Music Video Version),,0.709
Break Your Heart Right Back,My Everything,Right There (7th Heaven Radio Mix),The Remix,0.7487
Break Your Heart Right Back,My Everything,Right There (Ralphi Rosario Radio),The Remix,0.6392
Break Your Heart Right Back,My Everything,Side to Side (Phantoms Remix),Side to Side (Remixes),0.7139
Break Your Heart Right Back,My Everything,Problem (Dawin Remix),The Remix,0.7429
Break Your Heart Right Back,My Everything,Problem (Wayne G Radio Edit),The Remix,0.7229
Break Your Heart Right Back,My Everything,Everyday [DWT Version],,0.6742
Break Your Heart Right Back,My Everything,Problem (Dave Aude Twerk Edit),The Remix,0.7255
Break Your Heart Right Back,My Everything,Miss Me*,,0.6988
Break Your Heart Right Back,My Everything,"-thank u, next (video version)",,0.6326
Break Your Heart Right Back,My Everything,Problem (No Rap Version),,0.7417
Bad Decisions,Dangerous Woman,Tattooed Heart,Yours Truly,0.604
Bad Decisions,Dangerous Woman,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6444
Bad Decisions,Dangerous Woman,Be My Baby,My Everything,0.6399
Bad Decisions,Dangerous Woman,Step on Up,Dangerous Woman,0.6551
Bad Decisions,Dangerous Woman,They Don’t Know,Trolls (Original Motion Picture Soundtrack) ,0.6196
Bad Decisions,Dangerous Woman,Lovin’ It,Yours Truly,0.6383
Bad Decisions,Dangerous Woman,Into You (Alex Ghenea Remix),,0.6064
Bad Decisions,Dangerous Woman,The Way (Spanglish Version),Yours Truly,0.6221
Bad Decisions,Dangerous Woman,Ain’t About What You Got,Unreleased Songs,0.6567
Bad Decisions,Dangerous Woman,7 rings (live)​,​k bye for now (swt live),0.634
Bad Decisions,Dangerous Woman,I Won’t Say (I’m in Love),The Disney Family Singalong,0.6164
Bad Decisions,Dangerous Woman,Stick Around,Unreleased Songs,0.6918
Bad Decisions,Dangerous Woman,​side to side (live),​k bye for now (swt live),0.6075
Bad Decisions,Dangerous Woman,​god is a woman (live),​k bye for now (swt live),0.645
Bad Decisions,Dangerous Woman,Grenade,,0.6608
Bad Decisions,Dangerous Woman,"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6482
Bad Decisions,Dangerous Woman,Not Afraid of Love,Unreleased Songs,0.6124
Bad Decisions,Dangerous Woman,​tattooed heart (live),​k bye for now (swt live),0.6157
Bad Decisions,Dangerous Woman,​goodnight n go (live),​k bye for now (swt live),0.6153
Bad Decisions,Dangerous Woman,​dangerous woman (live),​k bye for now (swt live),0.6412
Bad Decisions,Dangerous Woman,​be alright (live),​k bye for now (swt live),0.6243
Bad Decisions,Dangerous Woman,Side to Side (Slushii Remix),Side to Side (Remixes),0.6487
Bad Decisions,Dangerous Woman,​make up (live),​k bye for now (swt live),0.6163
Bad Decisions,Dangerous Woman,​get well soon (live),​k bye for now (swt live),0.6046
Bad Decisions,Dangerous Woman,​​no tears left to cry (live),​k bye for now (swt live),0.6128
Bad Decisions,Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6136
Bad Decisions,Dangerous Woman,Just For Now,,0.6055
Bad Decisions,Dangerous Woman,​lovin’ you lately,,0.6414
Bad Decisions,Dangerous Woman,Into You (3LAU Remix),,0.6141
Bad Decisions,Dangerous Woman,Bang Bang (3LAU Remix),The Remix,0.6188
Bad Decisions,Dangerous Woman,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.6409
Bad Decisions,Dangerous Woman,Goodnight n go (live at the BBC),,0.6083
Bad Decisions,Dangerous Woman,Right There (7th Heaven Radio Mix),The Remix,0.6071
Bad Decisions,Dangerous Woman,Bad Decisions [DWT Version],,0.9816
Bad Decisions,Dangerous Woman,Baby I (Cosmic Dawn Radio Edit),The Remix,0.6002
Bad Decisions,Dangerous Woman,Right There (Ralphi Rosario Radio),The Remix,0.6766
Bad Decisions,Dangerous Woman,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6796
Bad Decisions,Dangerous Woman,Touch It (Final Fantasy Brave Exvius Remix),,0.6326
Bad Decisions,Dangerous Woman,The Way (Sidney Samson Remix),The Remix,0.6184
Bad Decisions,Dangerous Woman,​love u (StarFox Remix),Love U - EP,0.6061
Bad Decisions,Dangerous Woman,Prelude / Be Alright [DWT Version],,0.6493
Bad Decisions,Dangerous Woman,34+35 (DJ Siembab Remix),Remixes by DJ Siembab,0.6126
Bad Decisions,Dangerous Woman,God is a Woman (HOPEX Remix),,0.6417
Bad Decisions,Dangerous Woman,34+35 - COPY,,0.6481
Bad Decisions,Dangerous Woman,Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6044
Bad Decisions,Dangerous Woman,God is a Woman (Excuse me i love you LIVE),,0.6156
Knew Better Part Two,,How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),0.6219
Knew Better Part Two,,Only 1,My Everything,0.6311
Knew Better Part Two,,They Don’t Know,Trolls (Original Motion Picture Soundtrack) ,0.6112
Knew Better Part Two,,​side to side (live),​k bye for now (swt live),0.6065
Knew Better Part Two,,​god is a woman (live),​k bye for now (swt live),0.6103
Knew Better Part Two,,​only 1 (live),​k bye for now (swt live),0.6051
Knew Better Part Two,,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.604
Knew Better Part Two,,Knew Better / Forever Boy [DWT Version],,0.9688
Knew Better Part Two,,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6065
Knew Better Part Two,,Touch It (Final Fantasy Brave Exvius Remix),,0.6818
Knew Better Part Two,,Knew Better/Forever Boy (DWT First Stop Version),,0.9688
Knew Better Part Two,,God is a Woman (Excuse me i love you LIVE),,0.6009
Tattooed Heart,Yours Truly,Be My Baby,My Everything,0.6077
Tattooed Heart,Yours Truly,​tattooed heart (live),​k bye for now (swt live),0.8321
Jason’s Song (Gave It Away),Dangerous Woman,You’ll Never Know,Yours Truly,0.6363
Jason’s Song (Gave It Away),Dangerous Woman,​dangerous woman (live),​k bye for now (swt live),0.6015
Jason’s Song (Gave It Away),Dangerous Woman,​only 1 (live),​k bye for now (swt live),0.6107
Jason’s Song (Gave It Away),Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6219
Jason’s Song (Gave It Away),Dangerous Woman,One Last Time (Marshmello Remix),,0.601
Jason’s Song (Gave It Away),Dangerous Woman,False Romance,,0.6318
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Be My Baby,My Everything,0.6208
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),7 rings (Remix),"thank u, next (Japanese Import)",0.6268
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Step on Up,Dangerous Woman,0.6477
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Into You (Alex Ghenea Remix),,0.6049
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),The Way (Fabolous Remix),,0.6137
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Ain’t About What You Got,Unreleased Songs,0.6411
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),7 rings (live)​,​k bye for now (swt live),0.6118
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),​break your heart right back (live),​k bye for now (swt live),0.6077
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Problem (Spanglish Version),My Everything,0.609
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Stick Around,Unreleased Songs,0.6548
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),​side to side (live),​k bye for now (swt live),0.6265
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),​r.e.m (live),​k bye for now (swt live),0.6248
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),"​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6387
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),​goodnight n go (live),​k bye for now (swt live),0.6396
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Side to Side (Slushii Remix),Side to Side (Remixes),0.6261
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),​make up (live),​k bye for now (swt live),0.6126
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),It Ain’t Right,Unreleased Songs,0.6141
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),The Way (JdB Radio Edit),,0.6077
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.6089
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Goodnight n go (live at the BBC),,0.6134
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Right There (7th Heaven Radio Mix),The Remix,0.628
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Bad Decisions [DWT Version],,0.6264
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Positions (Clean),,0.6055
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Side to Side (Phantoms Remix),Side to Side (Remixes),0.6315
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Problem (Dawin Remix),The Remix,0.6275
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Problem (Wayne G Radio Edit),The Remix,0.6217
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Into You (Grey Remix),,0.6005
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Problem (Dave Aude Twerk Edit),The Remix,0.6172
How I Look on You,Charlie’s Angels (Original Motion Picture Soundtrack),Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6114
True Love,Christmas & Chill,December,Christmas & Chill,0.6613
True Love,Christmas & Chill,Wit It This Christmas,Christmas & Chill,0.635
True Love,Christmas & Chill,Last Christmas,Christmas Kisses EP,0.6939
True Love,Christmas & Chill,Right There (Ralphi Rosario Radio),The Remix,0.6098
Daydreamin’,Yours Truly,Only 1,My Everything,0.6214
Daydreamin’,Yours Truly,Stick Around,Unreleased Songs,0.606
Daydreamin’,Yours Truly,I Have Nothing,Women of Soul: In Performance at the White House,0.617
Daydreamin’,Yours Truly,​god is a woman (live),​k bye for now (swt live),0.6034
Daydreamin’,Yours Truly,Not Afraid of Love,Unreleased Songs,0.6247
Daydreamin’,Yours Truly,​goodnight n go (live),​k bye for now (swt live),0.6257
Daydreamin’,Yours Truly,Goodnight n go (live at the BBC),,0.6209
Baby I,Yours Truly,Be My Baby,My Everything,0.6233
Baby I,Yours Truly,Lovin’ It,Yours Truly,0.6993
Baby I,Yours Truly,Ridiculous,Unreleased Songs,0.6115
Baby I,Yours Truly,Too Close,My Everything,0.6235
Baby I,Yours Truly,Not Afraid of Love,Unreleased Songs,0.6385
Baby I,Yours Truly,​get well soon (live),​k bye for now (swt live),0.6426
Baby I,Yours Truly,​break free (live),​k bye for now (swt live),0.6153
Baby I,Yours Truly,It Ain’t Right,Unreleased Songs,0.611
Baby I,Yours Truly,​into you (live),​k bye for now (swt live),0.6654
Baby I,Yours Truly,Into You (3LAU Remix),,0.6568
Baby I,Yours Truly,Into You / Dangerous Woman Medley,,0.6184
Baby I,Yours Truly,Baby I (Cosmic Dawn Radio Edit),The Remix,0.9535
Baby I,Yours Truly,Right There (Ralphi Rosario Radio),The Remix,0.6253
Baby I,Yours Truly,Love Me Harder/breathin,Ariana Grande,0.6172
Baby I,Yours Truly,​love u (StarFox Remix),Love U - EP,0.6298
Baby I,Yours Truly,Baby I (a-Director’s Cut Radio Edit),The Remix,0.9648
Baby I,Yours Truly,Into You (Grey Remix),,0.6169
Baby I,Yours Truly,Love,,0.6657
Be My Baby,My Everything,Step on Up,Dangerous Woman,0.6159
Be My Baby,My Everything,Lovin’ It,Yours Truly,0.6428
Be My Baby,My Everything,Into You (Alex Ghenea Remix),,0.6093
Be My Baby,My Everything,Too Close,My Everything,0.6022
Be My Baby,My Everything,Die In Your Arms [Justin Bieber],,0.648
Be My Baby,My Everything,Stick Around,Unreleased Songs,0.6129
Be My Baby,My Everything,​r.e.m (live),​k bye for now (swt live),0.6155
Be My Baby,My Everything,Not Afraid of Love,Unreleased Songs,0.6125
Be My Baby,My Everything,​goodnight n go (live),​k bye for now (swt live),0.6395
Be My Baby,My Everything,​only 1 (live),​k bye for now (swt live),0.6259
Be My Baby,My Everything,​love me harder (live),​k bye for now (swt live),0.6042
Be My Baby,My Everything,Only Girl (In the World),,0.6178
Be My Baby,My Everything,​lovin’ you lately,,0.6046
Be My Baby,My Everything,Into You (3LAU Remix),,0.6166
Be My Baby,My Everything,Into You / Dangerous Woman Medley,,0.6205
Be My Baby,My Everything,Right There/You’ll Never Know/Break Your Heart Right Back,Ariana Grande,0.6624
Be My Baby,My Everything,Goodnight n go (live at the BBC),,0.6378
Be My Baby,My Everything,Right There (7th Heaven Radio Mix),The Remix,0.6235
Be My Baby,My Everything,Bad Decisions [DWT Version],,0.6154
Be My Baby,My Everything,Baby I (Cosmic Dawn Radio Edit),The Remix,0.6031
Be My Baby,My Everything,Right There (Ralphi Rosario Radio),The Remix,0.6524
Be My Baby,My Everything,Touch It (Final Fantasy Brave Exvius Remix),,0.6289
Be My Baby,My Everything,Baby I (a-Director’s Cut Radio Edit),The Remix,0.6135
Be My Baby,My Everything,Into You (Grey Remix),,0.6307
December,Christmas & Chill,Wit It This Christmas,Christmas & Chill,0.7565
December,Christmas & Chill,Last Christmas,Christmas Kisses EP,0.6545
December,Christmas & Chill,All I Want for Christmas Is You,,0.7314
December,Christmas & Chill,Not Afraid of Love,Unreleased Songs,0.6141
7 rings (Remix),"thank u, next (Japanese Import)",Hands on Me,My Everything,0.6894
7 rings (Remix),"thank u, next (Japanese Import)",Step on Up,Dangerous Woman,0.6116
7 rings (Remix),"thank u, next (Japanese Import)",Into You (Alex Ghenea Remix),,0.6328
7 rings (Remix),"thank u, next (Japanese Import)",Ridiculous,Unreleased Songs,0.6038
7 rings (Remix),"thank u, next (Japanese Import)",The Way (Spanglish Version),Yours Truly,0.6818
7 rings (Remix),"thank u, next (Japanese Import)",The Way (Fabolous Remix),,0.7509
7 rings (Remix),"thank u, next (Japanese Import)",Do You Love Me?,Unreleased Songs,0.664
7 rings (Remix),"thank u, next (Japanese Import)",The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.6849
7 rings (Remix),"thank u, next (Japanese Import)",Be Alright (Demo),Unreleased Songs,0.6701
7 rings (Remix),"thank u, next (Japanese Import)",Quit (Demo),Unreleased Songs,0.6745
7 rings (Remix),"thank u, next (Japanese Import)",7 rings (live)​,​k bye for now (swt live),0.8017
7 rings (Remix),"thank u, next (Japanese Import)",​break your heart right back (live),​k bye for now (swt live),0.7152
7 rings (Remix),"thank u, next (Japanese Import)",Problem (Spanglish Version),My Everything,0.6892
7 rings (Remix),"thank u, next (Japanese Import)",​side to side (live),​k bye for now (swt live),0.7333
7 rings (Remix),"thank u, next (Japanese Import)",​the light is coming (Demo),Unreleased Songs,0.6405
7 rings (Remix),"thank u, next (Japanese Import)","​break up with your girlfriend, i’m bored (live)",​k bye for now (swt live),0.6041
7 rings (Remix),"thank u, next (Japanese Import)",​sweetener (live),​k bye for now (swt live),0.6208
7 rings (Remix),"thank u, next (Japanese Import)",34+35 (Remix) (Clean),,0.6183
7 rings (Remix),"thank u, next (Japanese Import)",Side to Side (Slushii Remix),Side to Side (Remixes),0.7281
7 rings (Remix),"thank u, next (Japanese Import)",​fake smile (live),​k bye for now (swt live),0.6195
7 rings (Remix),"thank u, next (Japanese Import)",​right there (live),​k bye for now (swt live),0.7769
7 rings (Remix),"thank u, next (Japanese Import)",​the light is coming (live),​k bye for now (swt live),0.6237
7 rings (Remix),"thank u, next (Japanese Import)",Let Me Love You / Baby Loves,,0.6608
7 rings (Remix),"thank u, next (Japanese Import)",The Way (JdB Radio Edit),,0.741
7 rings (Remix),"thank u, next (Japanese Import)",Bang Bang (3LAU Remix),The Remix,0.6479
7 rings (Remix),"thank u, next (Japanese Import)",In My Head (Music Video Version),,0.6856
7 rings (Remix),"thank u, next (Japanese Import)",Right There (7th Heaven Radio Mix),The Remix,0.7729
7 rings (Remix),"thank u, next (Japanese Import)",Side to Side (Phantoms Remix),Side to Side (Remixes),0.7311
7 rings (Remix),"thank u, next (Japanese Import)",Problem (Dawin Remix),The Remix,0.7095
7 rings (Remix),"thank u, next (Japanese Import)",Problem (Wayne G Radio Edit),The Remix,0.6927
7 rings (Remix),"thank u, next (Japanese Import)",Everyday [DWT Version],,0.6609
7 rings (Remix),"thank u, next (Japanese Import)",Problem (Dave Aude Twerk Edit),The Remix,0.687
7 rings (Remix),"thank u, next (Japanese Import)",Miss Me*,,0.6651
7 rings (Remix),"thank u, next (Japanese Import)",Problem (No Rap Version),,0.6814
7 rings (Remix),"thank u, next (Japanese Import)","Lemons, Blueberries & Strawberries",,0.6012
Wit It This Christmas,Christmas & Chill,Last Christmas,Christmas Kisses EP,0.631
Wit It This Christmas,Christmas & Chill,Love Is Everything,Christmas Kisses EP,0.6102
Wit It This Christmas,Christmas & Chill,All I Want for Christmas Is You,,0.6831
Wit It This Christmas,Christmas & Chill,​goodnight n go (live),​k bye for now (swt live),0.6011
Wit It This Christmas,Christmas & Chill,​lovin’ you lately,,0.6049
Hands on Me,My Everything,Into You (Alex Ghenea Remix),,0.6902
Hands on Me,My Everything,The Way (Spanglish Version),Yours Truly,0.6726
Hands on Me,My Everything,The Way (Fabolous Remix),,0.7262
Hands on Me,My Everything,Do You Love Me?,Unreleased Songs,0.7393
Hands on Me,My Everything,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.6739
Hands on Me,My Everything,Be Alright (Demo),Unreleased Songs,0.6413
Hands on Me,My Everything,Quit (Demo),Unreleased Songs,0.6947
Hands on Me,My Everything,​break your heart right back (live),​k bye for now (swt live),0.653
Hands on Me,My Everything,Problem (Spanglish Version),My Everything,0.6727
Hands on Me,My Everything,​side to side (live),​k bye for now (swt live),0.7003
Hands on Me,My Everything,​sweetener (live),​k bye for now (swt live),0.6302
Hands on Me,My Everything,34+35 (Remix) (Clean),,0.6737
Hands on Me,My Everything,Side to Side (Slushii Remix),Side to Side (Remixes),0.674
Hands on Me,My Everything,​right there (live),​k bye for now (swt live),0.7619
Hands on Me,My Everything,Let Me Love You / Baby Loves,,0.6797
Hands on Me,My Everything,The Way (JdB Radio Edit),,0.7292
Hands on Me,My Everything,Bang Bang (3LAU Remix),The Remix,0.6057
Hands on Me,My Everything,In My Head (Music Video Version),,0.6385
Hands on Me,My Everything,Right There (7th Heaven Radio Mix),The Remix,0.7198
Hands on Me,My Everything,Side to Side (Phantoms Remix),Side to Side (Remixes),0.6706
Hands on Me,My Everything,Problem (Dawin Remix),The Remix,0.6868
Hands on Me,My Everything,Problem (Wayne G Radio Edit),The Remix,0.6508
Hands on Me,My Everything,Everyday [DWT Version],,0.601
Hands on Me,My Everything,Problem (Dave Aude Twerk Edit),The Remix,0.6687
Hands on Me,My Everything,Miss Me*,,0.7322
Hands on Me,My Everything,Problem (No Rap Version),,0.6828
Only 1,My Everything,Cadillac Song,My Everything,0.6453
Only 1,My Everything,I Won’t Say (I’m in Love),The Disney Family Singalong,0.6156
Only 1,My Everything,Problem (Spanglish Version),My Everything,0.6016
Only 1,My Everything,I Have Nothing,Women of Soul: In Performance at the White House,0.6641
Only 1,My Everything,Suitcase,Unreleased Songs,0.6316
Only 1,My Everything,​god is a woman (live),​k bye for now (swt live),0.6714
Only 1,My Everything,Not Afraid of Love,Unreleased Songs,0.6452
Only 1,My Everything,​goodnight n go (live),​k bye for now (swt live),0.6094
Only 1,My Everything,​only 1 (live),​k bye for now (swt live),0.9491
Only 1,My Everything,​break free (live),​k bye for now (swt live),0.6241
Only 1,My Everything,It Ain’t Right,Unreleased Songs,0.6578
Only 1,My Everything,Only Girl (In the World),,0.6657
Only 1,My Everything,Break Free (Zedd’s Extended Mix),The Remix,0.6239
Only 1,My Everything,Goodnight n go (live at the BBC),,0.6172
Only 1,My Everything,Rolling in the Deep,,0.618
Only 1,My Everything,Positions (Clean),,0.6076
Only 1,My Everything,Knew Better / Forever Boy [DWT Version],,0.6083
Only 1,My Everything,Right There (Ralphi Rosario Radio),The Remix,0.6433
Only 1,My Everything,One Last Time (Marshmello Remix),,0.6031
Only 1,My Everything,One Last Time [DWT Version],,0.6957
Only 1,My Everything,Break Free (Avicii Remix),,0.6018
Only 1,My Everything,Knew Better/Forever Boy (DWT First Stop Version),,0.6083
Only 1,My Everything,God is a Woman (HOPEX Remix),,0.6504
Only 1,My Everything,Positions (DJ Siembab Remix),Remixes by DJ Siembab,0.6082
Only 1,My Everything,God is a Woman (Excuse me i love you LIVE),,0.6298
Only 1,My Everything,One last time_Ariana_Grande_(2014),,0.639
Step on Up,Dangerous Woman,Into You (Alex Ghenea Remix),,0.6128
Step on Up,Dangerous Woman,Ridiculous,Unreleased Songs,0.606
Step on Up,Dangerous Woman,The Way (Spanglish Version),Yours Truly,0.6233
Step on Up,Dangerous Woman,The Way (Fabolous Remix),,0.6293
Step on Up,Dangerous Woman,The Way (Spanglish Version) [feat. J Balvin],Yours Truly,0.6255
Step on Up,Dangerous Woman,Ain’t About What You Got,Unreleased Songs,0.6739
Step on Up,Dangerous Woman,Stick Around,Unreleased Songs,0.6336
Step on Up,Dangerous Woman,Not Afraid of Love,Unreleased Songs,0.602
Step on Up,Dangerous Woman,​get well soon (live),​k bye for now (swt live),0.6327
Step on Up,Dangerous Woman,​right there (live),​k bye for now (swt live),0.6424
Step on Up,Dangerous Woman,It Ain’t Right,Unreleased Songs,0.6288
Step on Up,Dangerous Woman,Just For Now,,0.6012
Step on Up,Dangerous Woman,The Way (JdB Radio Edit),,0.6127
Step on Up,Dangerous Woman,Bang Bang (3LAU Remix),The Remix,0.6508
