song_a,album_a,song_b,album_b,similarity
Birthday (Cash Cash Remix),MuchDance 2015,Birthday (PRISMATIC WORLD TOUR VERSION),,0.7549
Birthday (Cash Cash Remix),MuchDance 2015,Birthday (Le Youth Extended Remix),,0.6712
Birthday (Cash Cash Remix),MuchDance 2015,Birthday (Octava Disco House Radio Edit),,0.8541
Broken,,Speed Dialin’,Unreleased Songs,0.604
Broken,,Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,0.6232
Broken,,Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,0.6072
Broken,,I Can,Fingerprints [Shelved],0.6302
Broken,,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.617
Broken,,Part of Me (Jacques Lu Cont’s Thin White Duke Mix),Part of Me (Remix) - EP,0.6274
Broken,,Part of Me (Jacques Lu Cont’s Thin White Duke Radio Edit),Part of Me (Remix) - EP,0.6012
Broken,,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6023
E.T (Tinie Tempah Remix),Foreign Object,Dark Horse (Remix),,0.6998
E.T (Tinie Tempah Remix),Foreign Object,Dark Horse (Solo Version),,0.6256
E.T (Tinie Tempah Remix),Foreign Object,California Gurls (Passion Pit Main Mix),,0.659
E.T (Tinie Tempah Remix),Foreign Object,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.63
E.T (Tinie Tempah Remix),Foreign Object,California Gurls (Demo),,0.6517
E.T (Tinie Tempah Remix),Foreign Object,Dark Horse (Elephante Remix),,0.7153
E.T (Tinie Tempah Remix),Foreign Object,Bon Appétit (Martin Jensen Remix),,0.6414
E.T (Tinie Tempah Remix),Foreign Object,E.T. (Benny Benassi Radio Edit),E.T. (The Remixes) - EP,0.7255
E.T (Tinie Tempah Remix),Foreign Object,E.T. (Noisia Remix),E.T. (The Remixes) - EP,0.7676
E.T (Tinie Tempah Remix),Foreign Object,E.T. (Tiësto Remix) [Club Edit],E.T. (The Remixes) - EP,0.7069
E.T (Tinie Tempah Remix),Foreign Object,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6507
E.T (Tinie Tempah Remix),Foreign Object,E.T. (Johnson Somerset & John Monkman Remix),E.T. (The Remixes) - EP,0.7835
E.T (Tinie Tempah Remix),Foreign Object,E.T. (Dave Audé Remix) [Radio Edit],E.T. (The Remixes) - EP,0.7622
Speed Dialin’,Unreleased Songs,Crocodile Tears,Unreleased Songs,0.607
Speed Dialin’,Unreleased Songs,Time’s Up,Unreleased Songs,0.6052
Speed Dialin’,Unreleased Songs,Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,0.609
Crocodile Tears,Unreleased Songs,Whatever You Say,,0.6033
Whatever You Say,,Naturally,Katy Hudson,0.6222
Whatever You Say,,I Can,Fingerprints [Shelved],0.6215
Whatever You Say,,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.639
Whatever You Say,,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6502
Whatever You Say,,Teenage Dream (Kaskade Club Remix),,0.6388
Dark Horse (Remix),,Dark Horse (Solo Version),,0.9428
Dark Horse (Remix),,Bon Appétit (3LAU Remix),,0.6687
Dark Horse (Remix),,California Gurls (Passion Pit Main Mix),,0.6355
Dark Horse (Remix),,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6388
Dark Horse (Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6005
Dark Horse (Remix),,California Gurls (Demo),,0.6193
Dark Horse (Remix),,Dark Horse (Elephante Remix),,0.8235
Dark Horse (Remix),,Bon Appétit (Martin Jensen Remix),,0.7058
Dark Horse (Remix),,Bon Appétit (MUNA Remix),,0.6485
Dark Horse (Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6239
Dark Horse (Remix),,Dark horse -there no horse,,0.7781
Dark Horse (Solo Version),,Bon Appétit (3LAU Remix),,0.6265
Dark Horse (Solo Version),,Dark Horse (Elephante Remix),,0.8048
Dark Horse (Solo Version),,Bon Appétit (Martin Jensen Remix),,0.6453
Dark Horse (Solo Version),,Dark horse -there no horse,,0.8607
Daisies (Oliver Heldens Remix),Smile (Fan Edition),Daisies (MK Remix),,0.9715
Time’s Up,Unreleased Songs,Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,0.6032
Time’s Up,Unreleased Songs,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6309
Time’s Up,Unreleased Songs,Teenage Dream (Kaskade Club Remix),,0.6189
Thinking of You (Acoustic),The Hello Katy Australian Tour EP,Thinking of You (MTV Unplugged),MTV Unplugged,0.9813
Rise (Purity Ring Remix),Rise Remixes - EP,Rise (Monsieur Adi Radio Edit),Rise Remixes - EP,0.8839
Rise (Purity Ring Remix),Rise Remixes - EP,Rise (TĀLĀ Remix),Rise Remixes - EP,0.7409
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,0.7096
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,0.8965
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (MTV Unplugged),MTV Unplugged,0.9032
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,0.7966
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,0.7321
I Kissed a Girl (The Knocks Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.8965
This Is How We Do / Last Friday Night (T.G.I.F.),,This Is How We Do (Brillz Remix),,0.7009
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,In Between,Fingerprints [Shelved],0.6106
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6873
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,0.8849
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,Wanna Be,,0.652
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,I Can,Fingerprints [Shelved],0.6246
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.9689
Hot N Cold (Bimbo Jones Remix Radio Edit),The Hello Katy Australian Tour EP,Hot N Cold (Manhattan Clique Remix) [Long Edit],Hot N Cold (Remixes) - EP,0.9018
I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,0.6535
I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,I Kissed a Girl (MTV Unplugged),MTV Unplugged,0.666
I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,0.6088
I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,0.96
I Kissed a Girl (Dr. Luke & Benny Blanco Remix),The Hello Katy Australian Tour EP,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.6535
International Smile / Vogue,,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6038
Never Really Over (R3HAB Remix),,Never Really Over (Syn Cole Remix),,0.945
Never Really Over (R3HAB Remix),,Never Really Over (Wow & Flutter Remix),,0.8182
Bon Appétit (3LAU Remix),,California Gurls (Passion Pit Main Mix),,0.6171
Bon Appétit (3LAU Remix),,Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,0.6359
Bon Appétit (3LAU Remix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.6034
Bon Appétit (3LAU Remix),,California Gurls (Demo),,0.6033
Bon Appétit (3LAU Remix),,Dark Horse (Elephante Remix),,0.635
Bon Appétit (3LAU Remix),,Bon Appétit (Martin Jensen Remix),,0.8022
Bon Appétit (3LAU Remix),,Bon Appétit (MUNA Remix),,0.7324
Bon Appétit (3LAU Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6275
California Gurls (Passion Pit Main Mix),,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.8452
California Gurls (Passion Pit Main Mix),,California Gurls (Demo),,0.9782
California Gurls (Passion Pit Main Mix),,Dark Horse (Elephante Remix),,0.6336
California Gurls (Passion Pit Main Mix),,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.7039
California Gurls (Passion Pit Main Mix),,Bon Appétit (Martin Jensen Remix),,0.6787
California Gurls (Passion Pit Main Mix),,Bon Appétit (MUNA Remix),,0.6233
California Gurls (Passion Pit Main Mix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.957
I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (MTV Unplugged),MTV Unplugged,0.9919
I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,0.9275
I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,0.6548
I Kissed a Girl (Rock Remix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,1.0
Rise (Monsieur Adi Radio Edit),Rise Remixes - EP,Rise (TĀLĀ Remix),Rise Remixes - EP,0.7678
Rise (Monsieur Adi Radio Edit),Rise Remixes - EP,Reborn,,0.6223
I Kissed a Girl (MTV Unplugged),MTV Unplugged,I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,0.9168
I Kissed a Girl (MTV Unplugged),MTV Unplugged,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,0.6655
I Kissed a Girl (MTV Unplugged),MTV Unplugged,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.9919
The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,0.8038
The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,0.9232
The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.7797
The One That Got Away (7th Heaven Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.7475
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,0.635
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,0.603
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,Dark Horse (Elephante Remix),,0.6584
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,Bon Appétit (Martin Jensen Remix),,0.6142
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6062
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.7397
Hot N Cold (Yelle Remix),Hot N Cold (Remixes) - EP,Hot N Cold (Manhattan Clique Remix) [Long Edit],Hot N Cold (Remixes) - EP,0.6994
Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,Wanna Be,,0.6305
Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.8861
Hot N Cold (Innerpartysystem Main),Hot N Cold (Remixes) - EP,Hot N Cold (Manhattan Clique Remix) [Long Edit],Hot N Cold (Remixes) - EP,0.8213
Rise (TĀLĀ Remix),Rise Remixes - EP,Reborn,,0.6089
Ur So Gay (MTV Unplugged),MTV Unplugged,Ur So Gay (DJ Skeet Skeet & Cory Enemy Remix),The Hello Katy Australian Tour EP,0.8279
This Is How We Do (Brillz Remix),,This Is How We Do (Grandtheft Remix),,0.7199
California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,California Gurls (Demo),,0.8377
California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,Dark Horse (Elephante Remix),,0.6173
California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.757
California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,Bon Appétit (Martin Jensen Remix),,0.6763
California Gurls (Armand Van Helden Remix),California Gurls (The Remixes) - EP,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.8518
California Gurls (Demo),,Dark Horse (Elephante Remix),,0.6227
California Gurls (Demo),,California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,0.7001
California Gurls (Demo),,Bon Appétit (Martin Jensen Remix),,0.6611
California Gurls (Demo),,Bon Appétit (MUNA Remix),,0.615
California Gurls (Demo),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.952
Dark Horse (Elephante Remix),,Bon Appétit (Martin Jensen Remix),,0.6934
Dark Horse (Elephante Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6214
Dark Horse (Elephante Remix),,Dark horse -there no horse,,0.6159
Harleys In Hawaii (KANDY Remix),,Harleys In Hawaii (Win and Woo Remix),,0.9491
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Wanna Be,,0.6124
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,0.966
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (MTV Unplugged),MTV Unplugged,0.9178
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.9212
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,0.9118
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.9212
Waking Up In Vegas (Calvin Harris Remix Edit),The Hello Katy Australian Tour EP,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9424
California Gurls (Innerpartysystem Main Mix),California Gurls (The Remixes) - EP,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.7057
Smile (Joel Corry Remix),,Smile (Giorgio Moroder Remix),,0.9153
Smile (Joel Corry Remix),,Smile (M-22 Remix),,0.8483
Smile (Joel Corry Remix),,Smile (Marshall Jefferson Remix),,0.8951
Smile (Joel Corry Remix),,Smile (Tough Love Remix),,0.8864
Bon Appétit (Martin Jensen Remix),,Bon Appétit (MUNA Remix),,0.8479
Bon Appétit (Martin Jensen Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6972
Wanna Be,,Waking Up in Vegas (MTV Unplugged),MTV Unplugged,0.6345
Wanna Be,,Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,0.6098
Wanna Be,,Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,0.6393
Wanna Be,,Teenage Dream (Kaskade Club Remix),,0.6123
Wanna Be,,Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.6382
Wanna Be,,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.6382
E.T. (Benny Benassi Radio Edit),E.T. (The Remixes) - EP,E.T. (Noisia Remix),E.T. (The Remixes) - EP,0.9106
E.T. (Benny Benassi Radio Edit),E.T. (The Remixes) - EP,E.T. (Tiësto Remix) [Club Edit],E.T. (The Remixes) - EP,0.8793
E.T. (Benny Benassi Radio Edit),E.T. (The Remixes) - EP,E.T. (Johnson Somerset & John Monkman Remix),E.T. (The Remixes) - EP,0.9349
E.T. (Benny Benassi Radio Edit),E.T. (The Remixes) - EP,E.T. (Dave Audé Remix) [Radio Edit],E.T. (The Remixes) - EP,0.9373
Small Talk (Sofi Tukker Remix),,Small Talk (Lost Kings Remix),,0.7185
Small Talk (Sofi Tukker Remix),,Small Talk (White Panda Remix),,0.9672
Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (MTV Unplugged),MTV Unplugged,0.9093
Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.9127
Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,0.9346
Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.9127
Waking Up in Vegas (Calvin Harris Extended Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9519
Bon Appétit (MUNA Remix),,California Gurls (Manhattan Clique Long Beach Mix),California Gurls (The Remixes) - EP,0.6371
E.T. (Noisia Remix),E.T. (The Remixes) - EP,E.T. (Tiësto Remix) [Club Edit],E.T. (The Remixes) - EP,0.8182
E.T. (Noisia Remix),E.T. (The Remixes) - EP,E.T. (Johnson Somerset & John Monkman Remix),E.T. (The Remixes) - EP,0.959
E.T. (Noisia Remix),E.T. (The Remixes) - EP,E.T. (Dave Audé Remix) [Radio Edit],E.T. (The Remixes) - EP,0.9246
E.T. (Tiësto Remix) [Club Edit],E.T. (The Remixes) - EP,E.T. (Johnson Somerset & John Monkman Remix),E.T. (The Remixes) - EP,0.8585
E.T. (Tiësto Remix) [Club Edit],E.T. (The Remixes) - EP,E.T. (Dave Audé Remix) [Radio Edit],E.T. (The Remixes) - EP,0.8752
I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,0.6116
I Kissed a Girl (Jason Nevins Funkrokr Extended Mix),I Kissed a Girl - EP,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.9275
Waking Up in Vegas (MTV Unplugged),MTV Unplugged,Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,0.9983
Waking Up in Vegas (MTV Unplugged),MTV Unplugged,Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,0.9136
Waking Up in Vegas (MTV Unplugged),MTV Unplugged,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.9983
Waking Up in Vegas (MTV Unplugged),MTV Unplugged,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9369
I Can,Fingerprints [Shelved],Never Really Over (Wow & Flutter Remix),,0.6101
Birthday (PRISMATIC WORLD TOUR VERSION),,Birthday (Le Youth Extended Remix),,0.7016
Birthday (PRISMATIC WORLD TOUR VERSION),,Birthday (Octava Disco House Radio Edit),,0.8177
Smile (Giorgio Moroder Remix),,Smile (M-22 Remix),,0.8088
Smile (Giorgio Moroder Remix),,Smile (Marshall Jefferson Remix),,0.9454
Smile (Giorgio Moroder Remix),,Smile (Tough Love Remix),,0.8443
Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,Teenage Dream (Manhattan Clique Remix),Teenage Dream - Remix EP,0.9386
Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.8962
Teenage Dream (Vandalism Le Pop Mix),Teenage Dream - Remix EP,Teenage Dream (Kaskade Club Remix),,0.9914
Small Talk (Lost Kings Remix),,Small Talk (White Panda Remix),,0.7481
Never Really Over (Syn Cole Remix),,Never Really Over (Wow & Flutter Remix),,0.7438
Hot N Cold (Manhattan Clique Remix) [Radio Edit],Hot N Cold - EP,Hot N Cold (Manhattan Clique Remix) [Long Edit],Hot N Cold (Remixes) - EP,0.9214
Birthday (Le Youth Extended Remix),,Birthday (Octava Disco House Radio Edit),,0.7532
I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),I Kissed a Girl (Remixes) - EP,I Kissed a Girl (Jason Nevins Funkrokr Edit),I Kissed a Girl (Remixes) - EP,0.6548
The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,0.8861
The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.8015
The One That Got Away (Tommie Sunshine & Disco Fries Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.6654
E.T. (Johnson Somerset & John Monkman Remix),E.T. (The Remixes) - EP,E.T. (Dave Audé Remix) [Radio Edit],E.T. (The Remixes) - EP,0.9703
Part of Me (Jacques Lu Cont’s Thin White Duke Mix),Part of Me (Remix) - EP,Part of Me (Jacques Lu Cont’s Thin White Duke Radio Edit),Part of Me (Remix) - EP,0.9644
The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,0.868
The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.728
The One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),The One That Got Away (The Remixes) - EP,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.6046
The One That Got Away (R3hab Club Mix),The One That Got Away (The Remixes) - EP,The One That Got Away (Plastic Plates Club Mix),The One That Got Away (The Remixes) - EP,0.7583
Teenage Dream (Manhattan Clique Remix),Teenage Dream - Remix EP,Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,0.86
Teenage Dream (Manhattan Clique Remix),Teenage Dream - Remix EP,Teenage Dream (Kaskade Club Remix),,0.933
Smile (M-22 Remix),,Smile (Marshall Jefferson Remix),,0.7773
Smile (M-22 Remix),,Smile (Tough Love Remix),,0.8499
Teenage Dream (Vandalism V8 Vocal Remix),Teenage Dream - Remix EP,Teenage Dream (Kaskade Club Remix),,0.8986
Smile (Marshall Jefferson Remix),,Smile (Tough Love Remix),,0.803
Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,0.9156
Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,1.0
Waking Up in Vegas (Jason Nevins Electrotec Dub),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9359
Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,0.9156
Waking Up in Vegas (Manhattan Clique Bellagio Remix),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9198
Waking Up in Vegas (Manhattan Clique Luxor Dub),Waking Up in Vegas (The Remixes) - EP,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Waking Up in Vegas (The Remixes) - EP,0.9359
